IP LINLIN
DP 0.0 0.0
DP 0.011348202617578126 0.0
DP 0.012391715501953126 0.2720300746840524
DP 0.013435228386328124 0.3327284125780652
DP 0.014478741270703125 0.4185322952336551
DP 0.015522254155078125 0.5551829135128117
DP 0.016565767039453127 0.768103678669507
DP 0.017609279923828124 0.508149706954216
DP 0.018652792808203124 0.14777338242386362
DP 0.019696305692578124 0.056567029221023635
DP 0.020739818576953124 0.026694529686044466
DP 0.021783331461328125 0.0
DP 0.0333924123 0.0
EN
